ID,Title,Section,Type,Priority,Estimate,Preconditions,Steps,Expected Result,References,Automation Status
FR-B2B-002,Company Members Management,Full Regression > B2B > Company,Functional,Medium,8m,"Organization admin logged in","1. Navigate to 'Company Members' page
2. Verify members list displays
3. Click 'Invite Member' button
4. Enter email: newmember@example.com
5. Select role: Employee
6. Click 'Send Invitation'
7. Verify invitation sent
8. Check email for invitation
9. (As new member) Accept invitation and register","- Company Members page lists all organization members
- Member details: Name, Email, Role, Status (Active, Pending)
- 'Invite Member' button visible for admins
- Invitation form: Email, Role (Admin, Employee, Buyer)
- Invitation sent successfully
- Invitation email received with registration link
- New member can register and join organization
- New member appears in Company Members list
- Admins can edit roles or remove members",FR-B2B-002,Manual
FR-ACCESSIBILITY-001,Keyboard Navigation - Full Site,Full Regression > Accessibility > Keyboard,Accessibility,High,15m,"Browser open, keyboard only (no mouse)","1. Navigate to storefront homepage using only keyboard
2. Tab through header links
3. Verify focus indicators visible
4. Tab through main content
5. Navigate to category page
6. Tab through product cards
7. Enter into cart and checkout using keyboard only
8. Verify all interactive elements reachable","- All interactive elements reachable via Tab key
- Focus indicators visible (outline or highlight)
- Tab order logical (left-to-right, top-to-bottom)
- Can navigate menus with arrow keys
- Enter key activates buttons/links
- Escape key closes modals/dropdowns
- Skip links available ('Skip to main content')
- No keyboard traps (can always tab out)",FR-ACCESS-001,Manual
FR-ACCESSIBILITY-002,Screen Reader Compatibility,Full Regression > Accessibility > Screen Reader,Accessibility,High,20m,"Screen reader installed (NVDA, JAWS, or VoiceOver)","1. Enable screen reader
2. Navigate storefront
3. Verify all content announced
4. Test form fields (labels announced)
5. Test buttons (purpose announced)
6. Test images (alt text read)
7. Test product listing (product info structured)
8. Complete checkout flow with screen reader","- All text content read by screen reader
- Form labels associated with inputs (announced together)
- Buttons have descriptive labels (not just 'Click here')
- Images have alt text (decorative images have empty alt)
- Headings structured (H1, H2, H3 hierarchy)
- ARIA labels where needed
- Dynamic content changes announced (cart updates, errors)
- Checkout form fully accessible",FR-ACCESS-002,Manual
FR-ACCESSIBILITY-003,WCAG Color Contrast,Full Regression > Accessibility > Color,Accessibility,Medium,10m,"Browser with contrast checker extension or tool","1. Navigate to storefront
2. Check text color contrast against backgrounds
3. Use contrast checker tool
4. Verify all text meets WCAG AA standards (4.5:1 for normal text, 3:1 for large text)
5. Check button text contrast
6. Check link contrast
7. Check error message contrast","- All body text has contrast ratio >= 4.5:1
- Large text (18pt+) has contrast ratio >= 3:1
- Buttons readable (sufficient contrast)
- Links distinguishable (color + underline, not color alone)
- Error messages high contrast (red with sufficient darkness)
- Focus indicators sufficient contrast
- No reliance on color alone to convey information",FR-ACCESS-003,Manual
FR-LOCALIZATION-001,Language Switching,Full Regression > Localization > Language,Functional,Medium,5m,"Multi-language site configured","1. Navigate to storefront
2. Locate language selector (usually header or footer)
3. Click language selector
4. Verify list of languages displays
5. Select 'Deutsch' (German)
6. Verify page reloads in German
7. Verify UI elements translated
8. Switch to 'Français' (French)
9. Verify French translations","- Language selector visible and accessible
- All configured languages listed (13 languages: EN, DE, FR, ES, NO, SV, PL, IT, PT, JA, ZH, FI, RU)
- Selecting language switches UI language immediately
- UI elements translated: Navigation, buttons, labels, messages, errors
- Product catalog content may remain in default language (depends on data)
- Language selection persists across pages
- URL updates with language parameter (e.g., /de/products)",FR-LOCAL-001,Manual
FR-LOCALIZATION-002,Currency Display,Full Regression > Localization > Currency,Functional,Medium,4m,"Multi-currency configured","1. Navigate to storefront
2. Locate currency selector (if available)
3. Note default currency (e.g., USD)
4. Select different currency (e.g., EUR)
5. Verify prices update
6. Add product to cart
7. Verify cart prices in selected currency
8. Proceed to checkout
9. Verify totals in selected currency","- Currency selector visible (may be combined with language selector)
- Available currencies listed (USD, EUR, GBP, etc.)
- Selecting currency converts all prices
- Conversion rate applied correctly
- Cart and checkout use selected currency
- Order confirmation shows selected currency
- Currency symbol displayed correctly ($ vs € vs £)",FR-LOCAL-002,Manual
FR-LOCALIZATION-003,Date and Number Formats,Full Regression > Localization > Formats,Functional,Low,3m,"Locale set to different regions","1. Switch to US English (en-US)
2. Note date format on order history (MM/DD/YYYY)
3. Note number format (1,234.56)
4. Switch to German (de-DE)
5. Verify date format changes (DD.MM.YYYY)
6. Verify number format changes (1.234,56)","- Dates formatted per locale (US: MM/DD/YYYY, EU: DD/MM/YYYY)
- Numbers formatted per locale (US: 1,234.56, EU: 1.234,56)
- Currency formatted per locale (US: $1,234.56, EU: 1.234,56 €)
- Time formatted per locale (12-hour vs 24-hour)",FR-LOCAL-003,Manual
FR-PERFORMANCE-001,Page Load Time - Homepage,Full Regression > Performance > Load Time,Performance,Medium,5m,"Browser DevTools open, Network tab","1. Clear browser cache
2. Navigate to storefront homepage
3. Measure page load time (DOMContentLoaded and Load events)
4. Verify load time acceptable
5. Check Core Web Vitals","- Homepage loads in < 3 seconds (DOMContentLoaded)
- Fully loaded in < 5 seconds
- Core Web Vitals meet thresholds:
  - LCP (Largest Contentful Paint) < 2.5s
  - FID (First Input Delay) < 100ms
  - CLS (Cumulative Layout Shift) < 0.1
- No console errors impacting performance
- Images lazy load
- Critical CSS inlined",FR-PERF-001,Manual
FR-PERFORMANCE-002,Page Load Time - Category Page,Full Regression > Performance > Load Time,Performance,Medium,5m,"Network tab open","1. Clear cache
2. Navigate to category page with 20+ products
3. Measure load time
4. Verify acceptable performance","- Category page loads in < 3 seconds
- Product images lazy load (below fold not loaded until scroll)
- No excessive API calls (consolidated requests)
- Filters load quickly
- Pagination or infinite scroll smooth",FR-PERF-002,Manual
FR-PERFORMANCE-003,Page Load Time - Product Page,Full Regression > Performance > Load Time,Performance,Medium,4m,"Network tab open","1. Clear cache
2. Navigate to product detail page
3. Measure load time
4. Verify images load progressively","- Product page loads in < 2.5 seconds
- Main product image loads first (prioritized)
- Thumbnail gallery loads after
- Product description visible quickly
- Add to Cart button interactive quickly
- No layout shift as images load",FR-PERF-003,Manual
FR-PERFORMANCE-004,Cart and Checkout Performance,Full Regression > Performance > Load Time,Performance,Medium,6m,"Products in cart","1. Add 10 items to cart
2. Navigate to cart page
3. Measure load time
4. Update quantity
5. Measure update response time
6. Proceed to checkout
7. Measure checkout page load","- Cart page loads in < 2 seconds
- Cart updates (quantity change) reflect in < 1 second
- Checkout page loads in < 3 seconds
- Payment form loads in < 2 seconds (iframe may add delay)
- No blocking operations
- Smooth transitions",FR-PERF-004,Manual
FR-PERFORMANCE-005,API Response Times,Full Regression > Performance > API,Performance,Medium,8m,"Browser DevTools Network tab open, monitoring API calls","1. Navigate site and perform actions
2. Monitor API response times in Network tab
3. Filter for XHR/Fetch requests
4. Note response times for:
   - Product catalog API
   - Search API
   - Cart API
   - Checkout API
5. Verify acceptable response times","- Catalog API responses < 500ms
- Search API responses < 300ms
- Cart API updates < 200ms
- Checkout API calls < 500ms
- No API timeout errors (30s+ wait)
- Error responses handled gracefully with user-friendly messages",FR-PERF-005,Manual
FR-BROWSER-001,Cross-Browser - Chrome (Desktop),Full Regression > Browser > Chrome,Compatibility,Critical,15m,"Chrome browser latest version (Windows or Mac)","1. Open Chrome
2. Navigate to storefront
3. Execute critical path:
   - Register/Login
   - Browse catalog
   - Search products
   - Add to cart
   - Update cart
   - Checkout (delivery and pickup)
   - Place order
4. Verify all functionality works
5. Note any visual or functional issues","- All functionality works in Chrome
- Layout renders correctly
- No JavaScript errors in Console
- Forms work properly
- Images display correctly
- Payment forms load
- No browser-specific bugs
- Performance acceptable
- DevTools shows no critical errors",FR-BROWSER-001,Automated
FR-BROWSER-002,Cross-Browser - Safari (Desktop),Full Regression > Browser > Safari,Compatibility,Critical,15m,"Safari browser latest version (macOS)","1. Open Safari on Mac
2. Navigate to storefront
3. Execute critical path (same as Chrome)
4. Verify all functionality
5. Note Safari-specific issues","- All functionality works in Safari
- Layout consistent with Chrome (minor differences acceptable)
- No JavaScript errors
- Forms work (especially date pickers, file uploads)
- Payment forms work (iframes load)
- No WebKit-specific bugs
- Geolocation prompts work (BOPIS)
- No CORS issues",FR-BROWSER-002,Manual
FR-BROWSER-003,Cross-Browser - Firefox (Desktop),Full Regression > Browser > Firefox,Compatibility,High,15m,"Firefox browser latest version","1. Open Firefox
2. Navigate to storefront
3. Execute critical path
4. Verify functionality
5. Note Firefox-specific issues","- All functionality works in Firefox
- Layout renders correctly (may have slight font rendering differences)
- No JavaScript errors
- Forms work correctly
- Payment forms load
- No Gecko-specific bugs
- Performance comparable to Chrome",FR-BROWSER-003,Manual
FR-BROWSER-004,Cross-Browser - Edge (Desktop),Full Regression > Browser > Edge,Compatibility,High,15m,"Edge browser latest version (Windows)","1. Open Edge
2. Navigate to storefront
3. Execute critical path
4. Verify functionality","- All functionality works in Edge
- Layout consistent (Edge uses Chromium engine, similar to Chrome)
- No errors
- Forms work
- Payment forms load
- No Edge-specific issues",FR-BROWSER-004,Manual
FR-BROWSER-005,Cross-Browser - Mobile Safari (iOS),Full Regression > Browser > Mobile,Compatibility,Critical,20m,"iPhone (physical device or simulator) with latest iOS Safari","1. Open Safari on iPhone
2. Navigate to storefront mobile site
3. Execute critical path on mobile:
   - Register/Login
   - Browse catalog (touch interactions)
   - Search products
   - Add to cart
   - View cart
   - Checkout (test pickup location map on mobile)
   - Complete order
4. Verify mobile-specific functionality:
   - Touch targets adequate (44x44px)
   - Pinch zoom works (or disabled intentionally)
   - No horizontal scrolling
   - Forms work with iOS keyboard
   - Dropdown selectors work
5. Note iOS-specific issues","- Mobile site loads and functions on iOS Safari
- Layout responsive (adapts to iPhone screen sizes)
- Touch interactions smooth (tap, swipe, pinch)
- No accidental zooms (viewport meta tag configured)
- Forms work with iOS keyboard (type='tel', 'email' trigger correct keyboards)
- Date pickers use iOS native picker
- Select dropdowns use iOS native picker
- BOPIS map works on mobile (touch zoom, tap markers)
- Payment forms work (may redirect)
- No iOS-specific bugs (e.g., position: fixed issues)
- Performance acceptable on mobile network
- Images optimized for mobile",FR-BROWSER-005,Manual
FR-BROWSER-006,Cross-Browser - Chrome Mobile (Android),Full Regression > Browser > Mobile,Compatibility,High,20m,"Android phone with Chrome","1. Open Chrome on Android
2. Navigate to storefront
3. Execute critical path on mobile
4. Verify Android-specific functionality
5. Note Android-specific issues","- Mobile site works on Chrome Android
- Layout responsive
- Touch interactions work
- Forms work with Android keyboard
- BOPIS map works
- Payment forms work
- No Android-specific bugs
- Performance acceptable",FR-BROWSER-006,Manual
FR-SECURITY-001,SQL Injection Prevention,Full Regression > Security > Injection,Security,Critical,10m,"User on search or form page","1. Attempt SQL injection in search: laptop' OR '1'='1
2. Attempt in login form: admin' OR '1'='1' --
3. Attempt in registration email field
4. Verify no SQL execution
5. Verify inputs sanitized","- SQL injection attempts fail gracefully
- No database errors exposed to user
- Generic error messages (no stack traces)
- Input sanitized server-side
- No data leakage
- Application remains stable",FR-SECURITY-001,Manual
FR-SECURITY-002,XSS (Cross-Site Scripting) Prevention,Full Regression > Security > XSS,Security,Critical,10m,"User on any form or input page","1. Attempt XSS in search: <script>alert('XSS')</script>
2. Attempt in product review: <img src=x onerror=alert('XSS')>
3. Attempt in registration name field
4. Verify scripts not executed
5. Verify inputs escaped","- XSS attempts fail (no script execution)
- Scripts displayed as text or stripped
- Output encoding applied
- No alert dialogs appear
- Console shows no script execution
- Content Security Policy (CSP) headers present",FR-SECURITY-002,Manual
FR-SECURITY-003,CSRF Protection,Full Regression > Security > CSRF,Security,High,8m,"User logged in, CSRF tokens implemented","1. Inspect form submission (e.g., add to cart)
2. Verify CSRF token present in request
3. Attempt to replay request without token
4. Verify request rejected
5. Attempt with invalid token","- CSRF tokens present in forms and AJAX requests
- Tokens validated server-side
- Requests without valid token rejected (403 Forbidden)
- Tokens unique per session
- Tokens expire after use or timeout",FR-SECURITY-003,Manual
FR-SECURITY-004,Password Strength Enforcement,Full Regression > Security > Password,Security,High,5m,"User on registration page","1. Attempt weak password: '123456'
2. Attempt password: 'password'
3. Attempt without uppercase
4. Attempt without number
5. Attempt without special char
6. Use strong password: 'MyP@ssw0rd!'
7. Verify requirements enforced","- Weak passwords rejected
- Password requirements displayed:
  - Minimum 8 characters
  - At least 1 uppercase letter
  - At least 1 lowercase letter
  - At least 1 number
  - At least 1 special character
- Real-time validation feedback
- Strong password accepted
- Password strength indicator displayed (weak/medium/strong)",FR-SECURITY-004,Manual
FR-SECURITY-005,Secure Payment Data Handling,Full Regression > Security > PCI,Security,Critical,10m,"Checkout at payment step","1. Inspect payment form
2. Verify credit card fields in iframe (not direct HTML)
3. Verify no card data in browser storage (localStorage, cookies)
4. Submit payment
5. Inspect network requests
6. Verify card data tokenized (not raw)
7. Verify HTTPS used","- Payment form uses iframe (CyberSource, Skyflow, etc.)
- Credit card fields isolated (PCI DSS scope reduction)
- No raw card data in HTML
- No card data stored in browser
- Card data tokenized before submission
- Only token sent to server
- All payment communication over HTTPS (SSL/TLS)
- No mixed content warnings
- CSP headers enforce HTTPS",FR-SECURITY-005,Manual
FR-SECURITY-006,Session Timeout,Full Regression > Security > Session,Security,Medium,15m,"User logged in","1. Log in to account
2. Remain idle for configured timeout period (e.g., 30 minutes)
3. Attempt to perform action (e.g., add to cart)
4. Verify session expired
5. Verify redirect to login","- Session expires after configured idle time
- Attempting action after timeout triggers re-authentication
- Warning shown: 'Your session has expired. Please log in again.'
- Redirected to login page
- After re-login, can resume activity
- Sensitive pages (checkout) timeout sooner",FR-SECURITY-006,Manual
FR-GA-001,Google Analytics - Page Views,Full Regression > Analytics > GA4,Analytics,Medium,5m,"Google Analytics 4 configured, browser DevTools Network tab open","1. Navigate to storefront homepage
2. Open browser DevTools > Network tab
3. Filter for 'google-analytics.com' or 'gtag' requests
4. Navigate to category page
5. Verify GA page_view event sent
6. Navigate to product page
7. Verify GA page_view event sent","- GA4 script loads on all pages
- page_view event fired on each page navigation
- Event includes parameters: page_title, page_location, page_path
- No GA errors in console
- Events visible in GA DebugView (if testing)
- User properties tracked: user_id (if logged in), session_id",FR-GA-001,Manual
FR-GA-002,Google Analytics - Add to Cart Event,Full Regression > Analytics > GA4,Analytics,Medium,5m,"GA4 configured, Network tab open","1. Navigate to product page
2. Click 'Add to Cart'
3. Verify in Network tab:
   - GA event 'add_to_cart' sent
4. Inspect event parameters
5. Verify correct product data sent","- add_to_cart event fires on successful cart add
- Event parameters include:
  - currency (USD, EUR, etc.)
  - value (product price)
  - items array:
    - item_id (SKU)
    - item_name (product name)
    - item_category (category)
    - price (unit price)
    - quantity (quantity added)
- Event visible in GA DebugView
- Data accurate",FR-GA-002,Manual
FR-GA-003,Google Analytics - Begin Checkout Event,Full Regression > Analytics > GA4,Analytics,Medium,4m,"GA4 configured, products in cart","1. Navigate to cart
2. Click 'Checkout' or 'Proceed to Checkout'
3. Verify 'begin_checkout' event sent
4. Inspect event parameters","- begin_checkout event fires when checkout starts
- Event parameters include:
  - currency
  - value (cart total)
  - items array (all cart items with details)
- Event visible in GA DebugView",FR-GA-003,Manual
FR-GA-004,Google Analytics - Purchase Event,Full Regression > Analytics > GA4,Analytics,Critical,8m,"GA4 configured, checkout completed","1. Complete checkout and place order
2. Reach order confirmation page
3. Verify 'purchase' event sent
4. Inspect event parameters
5. Verify transaction ID present","- purchase event fires on confirmation page load
- Event parameters include:
  - transaction_id (order number)
  - currency
  - value (order total)
  - tax (tax amount)
  - shipping (shipping cost)
  - items array (all ordered items)
- Transaction ID unique
- Event visible in GA DebugView
- Purchase data accurate (matches order)
- Revenue tracking functional in GA",FR-GA-004,Manual
FR-GA-005,Google Analytics - Search Event,Full Regression > Analytics > GA4,Analytics,Medium,4m,"GA4 configured","1. Use search bar to search for 'laptop'
2. Verify 'search' event sent
3. Inspect search_term parameter","- search event fires on search submission
- Event parameter search_term includes query: 'laptop'
- Event visible in GA DebugView
- Search tracking functional",FR-GA-005,Manual
FR-REGRESSION-001,Regression - No Breaking Changes in Core Flows,Full Regression > Regression > Core,Regression,Critical,30m,"Full environment setup, previous release documentation","1. Execute all critical path tests (Registration, Login, Catalog, Search, Cart, Checkout, Payment, Order)
2. Compare behavior with previous release
3. Verify no unexpected changes
4. Verify bug fixes included
5. Verify new features work
6. Verify existing features unchanged (unless intentionally modified)","- All P0 critical flows work
- No regressions introduced (existing functionality still works)
- Bug fixes from previous release verified
- New features functional
- Existing features behave consistently
- No new bugs in core areas
- Performance not degraded
- Security not compromised",FR-REGRESSION-001,Manual
FR-B2C-VAR-001,Product Variations - Multi-Attribute Selection,Full Regression > B2C > Variations,Functional,Critical,6m,"Product with size and color variations","1. Navigate to configurable product (e.g., T-Shirt)
2. Verify size selector displays (S, M, L, XL)
3. Verify color selector displays (swatches)
4. Select Size: M
5. Verify color options update (only colors available in M)
6. Select Color: Blue
7. Verify product image updates to blue variant
8. Verify price updates if variant-specific pricing
9. Verify stock status displays
10. Click Add to Cart
11. View cart
12. Verify correct variant in cart","- Both size and color selectors visible
- Selecting size filters available colors (only valid combinations)
- Color swatches show actual colors
- Main product image updates to selected color variant
- Variant-specific pricing displays if applicable
- Stock status per variant: In Stock / Low Stock / Out of Stock
- Add to Cart disabled until all required attributes selected
- Cart displays: Product Name - Size: M, Color: Blue
- Correct variant SKU and price in cart
- Can add multiple variants as separate line items",B2C-VAR-003,Automated
FR-B2C-VAR-002,Product Variations - Out of Stock Handling,Full Regression > B2C > Variations,Negative,High,4m,"Product with some variants out of stock","1. Navigate to configurable product
2. Locate variant that is out of stock (e.g., Size XL in Red)
3. Attempt to select out of stock variant
4. Verify out of stock indication
5. Verify Add to Cart disabled
6. Select different in-stock variant
7. Verify Add to Cart enabled
8. Add to cart successfully","- Out of stock variants visible but disabled or grayed out
- Clicking out of stock variant shows message: 'This variant is out of stock'
- Add to Cart button disabled or shows 'Out of Stock'
- Clear stock status badge per variant
- Selecting in-stock variant enables Add to Cart
- Alternative: 'Notify me when available' option
- Cannot add out of stock variant to cart",B2C-VAR-004,Manual
FR-B2C-LIST-001,Add Product to Wishlist/List,Full Regression > B2C > Lists,Functional,Critical,4m,"User logged in, wishlist/list exists","1. Navigate to product detail page
2. Locate 'Add to List' button or heart icon
3. Click Add to List
4. Verify list selector displays
5. Select list: 'Wishlist' or 'Summer Essentials'
6. Click Add
7. Verify success notification
8. Navigate to My Lists
9. Open selected list
10. Verify product appears in list","- 'Add to List' or heart icon visible on product page
- Clicking opens list selector modal/dropdown
- All user's lists displayed
- Option to create new list inline
- Success notification: 'Added to Wishlist'
- Heart icon fills or changes color
- Product added to selected list with correct details
- List displays: Product image, name, price, stock status
- Can access list from account menu
- Product remains in list across sessions",B2C-LIST-002,Automated
FR-B2C-LIST-002,Add to Cart from Wishlist,Full Regression > B2C > Lists,Functional,High,4m,"User viewing list with products","1. Navigate to My Lists
2. Open wishlist with products
3. Locate product in list
4. Click 'Add to Cart' on individual product
5. Verify success notification
6. Verify cart updates
7. Click 'Add All to Cart' button
8. Verify all list items added to cart","- Each product in list has 'Add to Cart' button
- Can add individual products one at a time
- Success notification per add
- Cart icon count updates
- 'Add All to Cart' button adds entire list at once
- Batch add shows summary: 'X items added to cart'
- Products remain in list after adding to cart (not removed)
- Out of stock items skipped with warning: 'Some items unavailable'
- Can proceed to checkout from cart",B2C-LIST-005,Automated
FR-B2C-LIST-003,Share Wishlist via Public Link,Full Regression > B2C > Lists,Functional,Medium,5m,"User has list with products","1. Open wishlist
2. Click Share button
3. Verify share options display
4. Click 'Get Public Link'
5. Copy generated link
6. Open link in incognito window or different browser
7. Verify list accessible without login
8. Verify list is read-only","- Share button visible in list view
- Share modal shows options: Public Link, Email
- Public link generated successfully
- Link is shareable URL (permanent or temporary)
- Opening link shows list contents
- List displays: Name, items (images, names, prices)
- Visitor cannot edit list
- Visitor can add items to their own cart (if logged in)
- Share privacy setting: Public or Private list",B2C-LIST-009,Manual
FR-B2C-SHIP-001,Ship To - Select Address in Checkout,Full Regression > B2C > Ship To,Functional,Critical,4m,"User logged in with multiple saved addresses, in checkout","1. Add products to cart
2. Proceed to checkout
3. Verify Shipping Address section displays
4. Verify default address pre-selected
5. Click 'Change Address' or address selector
6. Verify address dropdown/modal opens
7. Verify all saved addresses listed
8. Select different address
9. Verify selection updates in checkout
10. Complete checkout","- Default shipping address pre-selected automatically
- 'Change Address' link or selector visible
- Clicking opens address selector
- All saved addresses displayed with full details
- Can select from existing addresses
- Selected address updates shipping section immediately
- Order summary reflects selected address
- Shipping costs may update based on address region
- Option to 'Add New Address' inline
- Selected address used for order",B2C-SHIP-006,Automated
FR-B2C-SHIP-002,Ship To - Add New Address,Full Regression > B2C > Ship To,Functional,High,5m,"User logged in, on Addresses page","1. Navigate to Account > Addresses
2. Click 'Add New Address' button
3. Fill address form:
   - First Name: Jane
   - Last Name: Doe
   - Street: 456 Elm Street
   - Apt/Suite: Unit 5
   - City: Chicago
   - State: Illinois
   - ZIP: 60601
   - Phone: 555-234-5678
4. Check 'Set as default' (optional)
5. Click Save
6. Verify address added to list","- 'Add New Address' button prominent
- Form displays all required fields
- Address Line 1 required, Line 2 optional
- State dropdown populated (US states or provinces)
- ZIP code validation (5 or 9 digits for US)
- Phone number validation (10 digits)
- 'Set as default' checkbox available
- Form validates before submission
- Success message: 'Address added successfully'
- New address appears in address list
- If set as default, badge shows 'Default'",B2C-SHIP-002,Automated
FR-B2C-SHIP-003,Ship To - Edit and Delete Address,Full Regression > B2C > Ship To,Functional,High,5m,"Multiple saved addresses exist","1. Navigate to Addresses
2. Locate non-default address
3. Click Edit
4. Modify street address
5. Modify phone number
6. Click Save
7. Verify updates applied
8. Click Delete on different address
9. Verify confirmation prompt
10. Confirm deletion
11. Verify address removed","- Edit button/icon available per address
- Edit form pre-filled with current data
- Can modify any field
- Changes save successfully
- Delete option available (except on default if only one)
- Confirmation prompt: 'Delete this address?'
- Address removed from list
- Cannot delete default without setting another as default first
- Historical orders preserve deleted addresses",B2C-SHIP-003,Automated
FR-B2C-CONFIG-001,Product Configuration - Configure and Add to Cart,Full Regression > B2C > Configurations,Functional,Critical,8m,"Product with configuration options (e.g., custom laptop, engraved jewelry)","1. Navigate to configurable product
2. Verify configuration options display
3. Select required options:
   - Option 1: Processor - Intel i7 (+$100)
   - Option 2: RAM - 16GB (+$50)
   - Option 3: Storage - 512GB SSD (+$75)
4. Verify price updates with each selection
5. Verify running total shows:
   Base: $500 + $100 + $50 + $75 = $725
6. Select optional add-on: Extended Warranty (+$50)
7. Verify total updates to $775
8. Click Add to Cart
9. View cart
10. Verify configured product in cart","- Configuration interface displays (dropdowns, radio buttons, or visual selectors)
- Each option shows: Name, available choices, price modifier
- Selecting option updates running total immediately
- Price breakdown displayed:
  - Base price
  - Each option modifier (+/- amounts)
  - Running total
- Required options marked with asterisk or 'Required'
- Add to Cart disabled until all required options selected
- Cart displays configured product with all selections
- Cart shows: Base product + configuration details
- Price in cart matches configured total
- Configuration editable in cart (optional, depends on implementation)",B2C-CONFIG-001,Manual
FR-B2C-CONFIG-002,Product Configuration - Custom Text Input,Full Regression > B2C > Configurations,Functional,High,5m,"Product with text customization (e.g., engraving)","1. Navigate to engravable product (jewelry, trophy)
2. Locate text input field: 'Engraving (max 20 characters)'
3. Enter text: 'Congratulations!'
4. Verify character count: 16/20
5. Verify preview updates (if available)
6. Attempt to enter 25 characters
7. Verify blocked or validation error
8. Reduce to valid length
9. Add to cart
10. View cart
11. Verify custom text shown","- Text input field visible with label
- Character limit specified and enforced
- Real-time character counter shown
- Cannot exceed maximum length
- Visual preview of customization (optional)
- Validation error if invalid characters (e.g., special symbols not allowed)
- Cart displays: Product + Custom Text: 'Congratulations!'
- Engraving fee included in price
- Custom text preserved through checkout
- Order confirmation shows custom text for fulfillment",B2C-CONFIG-004,Manual
FR-B2C-CONFIG-003,Product Configuration - Dependent Options,Full Regression > B2C > Configurations,Functional,High,5m,"Product with dependent configuration options","1. Navigate to product with dependent options
2. Select Color: Blue
3. Verify Size dropdown updates (only sizes available in Blue)
4. Verify unavailable sizes disabled or hidden
5. Select Size: M
6. Verify Material options appear (only materials for Blue+M)
7. Complete configuration
8. Verify valid combination accepted
9. Add to cart","- Configuration options have dependencies
- Selecting parent option (Color) filters child options (Size)
- Only valid combinations available
- Unavailable options grayed out or hidden
- Cannot select impossible combinations
- Helpful text: 'Size XL not available in Blue'
- Configuration logic prevents errors
- Valid combination adds to cart successfully
- Complex configurations handled smoothly",B2C-CONFIG-006,Manual
